"id","text","rating","afinn","lsd","vader"
32,"ADPnews - Jul 17 , 2009 - Finland-based steel maker Rautaruukki Oyj Ruukki HEL : RTRKS said today it slipped to a net loss of EUR 184 million USD 259.7 m for the first half of 2009 from a net profit of EUR 2",-1,-0.6,-1,0.153
33,"Finnair said that the cancellation of flights would cause daily losses of  x20ac 2.5 million US$ 3 million .",-1,0,-1,-0.402
34,"The company plans to close two of the three lines at the plant , where some 450 jobs are under threat .",-1,-0.4,-1,-0.527
35,"Finnish Suominen Corporation that makes wipes , nonwovens , and flexible packaging , expects changes in the market situation to reduce sales of Suominen 's nonwovens and wet wipes from the previously estimated volumes .",-1,0,1,0.226
36,"Operating loss totalled EUR 0.9 mn , down from a profit of EUR 2.7 mn .",-1,-0.6,-1,0.153
37,"Operating loss totalled EUR 3.2 mn , compared to a profit of EUR 7.2 mn in the third quarter of 2008 .",-1,-0.6,-1,0.153
38,"Finnair 's total traffic decreased by 8.7 % in terms of revenue passenger kilometres .",-1,0,0,0
39,"In a media advisory , the NTSB said that after subsequent testing , `` the train detection system intermittently failed . ''",-1,-0.4,-1,-0.511
40,"In the Baltic states the company reports net sales of EUR 11.9 mn , down from EUR 14.2 mn , and an operative EBIT of EUR -2.2 mn , down from EUR -1.7 mn .",-1,0,0,0
41,"Revenue for the quarter totaled 27.4 billion , down 2 percent from 28.1 billion in the fourth quarter in 2008 .",-1,0,0,0
42,"As capacity was cut with 1.4 % , the passenger load factor was down 7.8 percentage points .",-1,-0.2,0,-0.273
43,"Qualcomm estimated a first-quarter profit between 46 and 50 cents a share , excluding certain items , below the analyst estimate of 61 cents a share .",-1,0.2,-1,0.813
44,"Finnish automation solutions developer Cencorp Corporation ( OMX Helsinki : CNC1V ) issued on Thursday ( 18 September ) a profit warning for the third quarter of 2008 .",-1,-0.2,-1,0.296
45,"YIT 's Baltic sales in the first three quarters of 2008 totaled 106.2 million euros , representing a drop of 29 percent year on year .",-1,-0.2,0,-0.273
46,"The Department Store Division 's sales fell by 8.6 % to EUR 140.2 mn .",-1,0,-1,0
47,"In the fourth quarter of 2008 , net sales decreased to EUR 121.4 mn from EUR 165.5 mn in the fourth quarter of 2007 .",-1,0,0,0
48,"- Demand for fireplace products was lower than expected , especially in Germany .",-1,-0.2,0,-0.402
49,"Reported operating margin was a negative 5.9 % .",-1,-0.4,-1,-0.572
50,"EPS dropped to EUR0 .2 from EUR0 .3 .",-1,0,0,0
51,"Operating profit for the 12-month period decreased from EUR2 .9 m while turnover increased from EUR24 .5 m , as compared to the financial year 2004 .",-1,0.2,0,0.612
52,"In addition , a further 29 employees can be laid off until further notice and the whole workforce can be laid off for short periods if needed .",-1,0,0,0
53,"Revenue was slightly down , at  x20ac 495 million $ 634 million , compared to  x20ac 497 million a year earlier .",-1,0,0,0
54,"Jul. 18 -- Police are looking for a man who they say terrorized three males at gunpoint on East Maple Avenue this afternoon , shooting one of them and kidnapping another .",-1,-0.6,-1,-0.625
55,"Net cash from operating activities was a negative EUR 0.3 mn , compared to EUR 30.9 mn in 2009 .",-1,-0.4,-1,-0.572
56,"`` We cut our frequency to New York last year , which explains the fall , '' he said .",-1,-0.2,0,-0.273
57,"`` We see that the market continues to be tight in magazine papers , and our target is to close the deals by the end of the year . ''",-1,0,0,0
58,"This is bad news for the barbeque season .",-1,-0.6,-1,-0.542
59,"Result before taxes decreased to nearly EUR 14.5 mn , compared to nearly EUR 20mn in the previous accounting period .",-1,0,0,0
60,"A high court in Finland has fined seven local asphalt companies more than   lion ( $ 117 million ) for operating a cartel .",-1,0,0,0
61,"The employment contracts of 14 of the employees will end in March 2009 as a result of the company 's previous employer-employee talks .",-1,0,0,0
62,"The international electronic industry company Elcoteq has laid off tens of employees from its Tallinn facility ; contrary to earlier layoffs the company contracted the ranks of its office workers , the daily Postimees reported .",-1,0,-1,0
63,"ArcelorMittal Chief Executive Officer Lakshmi Mittal has already cut output at some furnaces .",-1,-0.2,0,-0.273
64,"Operating loss increased to EUR 17mn from a loss of EUR 10.8 mn in 2005 .",-1,-0.333,-1,-0.361
65,"Currently , the company foresees its pre-tax profit to remain below the 2009 level when it reached EUR 700,000 USD 934,000 , compared with previous projections of a slightly better pre-tax profit .",-1,0.3,1,0.82
66,"The lay-offs will affect 240 people out of the total 320 Okmetic employees in Finland .",-1,0,0,0
67,"The currency effect had a 3.0 pct , or 20 mln euro ( $ 31.3 mln ) , negative impact on the revenue .",-1,-0.4,-1,-0.572
68,"As a result of the negotiations , the company will terminate total 5 employment contracts .",-1,0,0,0
69,"Operating loss before non-recurring items was EUR 0.9 mn , compared to a profit of EUR 11.5 mn in 2008 .",-1,-0.6,-1,0.153
70,"Net sales decreased to EUR 220.5 mn from EUR 470.0 mn in the corresponding period in 2009 .",-1,0,0,0
71,"Aspocomp has a large factory in China and a factory building project in India that was halted due to financing problems .",-1,-0.4,-1,-0.402
72,"A total of 16.5 mn passenger ship journeys took place in the northern Baltic Sea in 2007 , slightly down from 16.5 mn in 2006 .",-1,0,0,0
73,"At 1411 CET , ArcelorMittal had lost 7.26 % to EUR 17.38 on Euronext Paris , coming at the lead of the blue-chip fallers .",-1,-0.6,-1,-0.318
74,"The measures result from decreased demand in technical design and product information .",-1,-0.2,0,-0.128
75,"In Sweden , there is an oversupply of pharmacies .",-1,0,0,0
76,"According to Arokarhu , some of the purchases that had been scanned into the cash register computer disappeared when the total sum key was pressed .",-1,-0.2,0,-0.226
77,"Operating loss amounted to EUR 0.7 mn compared to a profit of EUR 0.8 mn in the second quarter of 2005 .",-1,-0.6,-1,0.153
78,"In September alone , the market declined by 10.2 percent year-on-year to 19.28 million liters .",-1,-0.4,0,-0.25
79,"Finnish construction company YIT is reducing the number of start-ups of market-financed residential units in 2007 to about 2,300 from the previously announced 2,700 .",-1,0,0,0.077
80,"Ruukki Group calculates that it has lost EUR 4mn in the failed project .",-1,-0.5,-1,-0.681
81,"Operating profit fell to EUR 35.4 mn from EUR 68.8 mn in 2007 , including vessel sales gain of EUR 12.3 mn .",-1,0.4,0,0.743
82,"Salonen added that data shows producers ' pulp inventories in North America are declining . '",-1,0,0,0
83,"When this information was released on 5 September 2008 , Nokia 's American Depositary shares fell by 8 % .",-1,0.2,0,0.296
84,"Operating profit totalled EUR 30.2 mn , down from EUR 43.8 mn a year earlier .",-1,0,0,0.44
85,"Operating loss totaled EUR 0.3 mn compared to a profit of EUR 2.2 mn in the corresponding period in 2007 .",-1,-0.6,-1,0.153
86,"The staff reduction will start immediately , Glaston added .",-1,0,0,0
87,"Additionally , the company will terminate a maximum nine salaried and senior salaried employees ' employment contracts .",-1,0,0,0
88,"Rapala VMC Corporation STOCK EXCHANGE RELEASE October 10 , 2008 at 11.45 am Kaupthing Bank Oyj ( `` Kapthing '' ) has informed Rapala VMC Corporation ( `` Rapala '' ) that it has interrupted the liquidity providing for Rapala 's share for the time being .",-1,-0.1,0,0
89,"They are also upset that some of the machinery and work is taken over to Poland .",-1,-0.4,-1,-0.382
90,"External net sales from the printing business fell by 43.7 % , partly due to the termination of the printing contract between Ilkka-Yhtyma 's printing house I-print Oy and sector player HSS Media AB in December 2009 and the fall in printing prices .",-1,0,0,0
91,"Finnish software and hardware developer Elektrobit Oyj HEL : EBG1V , or EB , said today it will temporarily lay off up to 200 people for a maximum of 90 day in Finland , aiming to achieve cost savings of EUR 1.7 million USD 2m in the second half of 2010 .",-1,0,1,0
92,"Coca-Cola was the market leader of manufacturers with a market share of 36.9 % , down 2.2 % from the corresponding period in 2004-2005 .",-1,0.2,0,0.296
93,"Outokumpu 's steel mill in Tornio , in Finland , is the suspected source .",-1,-0.2,-1,-0.226
94,"In the building and home improvement trade , net sales totalled EUR 1,173 mn , down from EUR 1,566 mn a year earlier .",-1,0.4,1,0.459
95,"Earnings per share EPS in 2005 decreased to EUR0 .66 from EUR1 .15 in 2004 .",-1,0.2,0,0.296
96,"55 workers in +_m+_l will be affected by the close-down .",-1,-0.2,-1,-0.153
97,"`` Capital expenditure on energy efficiency has unfortunately fallen along with the decline in the economy .",-1,-0.4,-0.333,-0.077
98,"The result will also be burdened by increased fixed costs associated with operations in China , and restructuring costs in Japan .",-1,-0.1,-1,-0.153
99,"In the Baltic countries , sales fell by 42.6 % .",-1,0,0,0
100,"Also the city 's insurance company , If P & C Insurance , has said it will not pay compensation .",-1,-0.2,1,0.076
101,"The group 's operating loss was EUR 0.8 mn , down from a profit of EUR 2.5 mn in 2004 .",-1,-0.6,-1,0.153
102,"Pretax loss totalled EUR 49.9 mn , compared to a loss of EUR 15.4 mn in the corresponding period in 2008 .",-1,-0.6,-1,-0.557
103,"Finland-based Stockmann Group has closed seven franchising sports stores Nike in Russia .",-1,0,0,0
104,"Stora Enso Oyj said its second-quarter result would fall by half compared with the same period in 2007 .",-1,0,0,0
105,"As part of the reorganisation measures that will take place in spring 2006 , Tamglass Finton will start personnel negotiations that will affect its entire staff of 33 .",-1,0,0,0
106,"Finnlines estimated in its annual general meeting that 2008 will be financially a tough year due to large investments .",-1,0,-1,-0.128
107,"The terms of the aforementioned funding are considerably below the Bank 's current CDS levels in the market and have a maturity ranging from 1 to 7.5 years .",-1,0,1,0
108,"As a result , 12 people will be made redundant and a total of 67 persons are laid off temporarily .",-1,0,-1,0
109,"The fair value change of investment properties was EUR 15.8 mn , compared to EUR 22.9 mn in the third quarter of 2009 .",-1,0.4,1,0.572
110,"Finnish technology company Raute Corporation ( OMX Helsinki : RUTAV ) issued on Tuesday ( 23 September ) a profit warning for the financial year 2008 .",-1,-0.6,-1,0.128
111,"Myllykoski , with one paper plant in Finland , one in the US and three in Germany , had revenues of EUR286m in the first half of 2010 and an operating loss of EUR12m , Reuters said .",-1,-0.6,-1,-0.318
112,"According to the Latvian business register , Uponor Latvia closed in red with LVL 99,000 EUR 139,538.17 USD 194,556.48 on turnover of LVL 2.346 mn for 2009 .",-1,0,0,0
113,"Profit before taxes decreased by 9 % to EUR 187.8 mn in the first nine months of 2008 , compared to EUR 207.1 mn a year earlier .",-1,0,0,0.44
114,"The stock was hit by the profit warning of Finnish rival Rautaruukki Oyj ( OMX : RTRKS ) .",-1,-0.6,-1,0.128
115,"In Finland , metal sector company Componenta is laying off temporarily the staff of its Pori mill from Christmas 2008 till 6 January 2009 .",-1,0,0,0
116,"Sales in Finland decreased by 10.5 % in January , while sales outside Finland dropped by 17 % .",-1,0,0,0
117,"The dismissed staff members will now take the matter to court unless it can be settled outside .",-1,0.2,-1,0.026
118,"Exports of goods fell by 59 % , and imports by 16.7 % .",-1,0,0,0
119,"At 10.33 am , Huhtamaki was the market 's biggest faller , 8.69 pct lower at 11.35 eur , while the OMX Helsinki 25 was 0.32 pct higher at 3,332.41 , and the OMX Helsinki was up 0.47 pct at 11,687.32 .",-1,0,0,-0.296
120,"The announcement pushed Freenet shares down 6.3 % , or EUR0 .71 , in Frankfurt trade to EUR10 .65 as investors gave up hope United Internet AG and Drillisch would pursue their own takeover and breakup of Freenet .",-1,0.267,0.333,0.785
121,"Last year 's third quarter result had been burdened by costs stemming from restructuring in the US .",-1,-0.4,-1,-0.402
122,"The company 's profit before taxes fell to EUR 21.1 mn in the third quarter of 2008 , compared to EUR 35.8 mn in the corresponding period in 2007 .",-1,0,0,0.44
123,"Elisa CEO Sami Seppanen said EMT 's slogan `` Best coverage across Estonia '' clearly gives misleading information to consumers .",-1,0.067,0,0.637
124,"As a result of these negotiations the company has decided to make 45 people redundant on financial and production grounds .",-1,0,-1,0
125,"`` This is super nasty , '' said Eric Schultze , chief technology officer at Shavlik Technologies LLC , a St. Paul , Minn.-based maker of patch management tools .",-1,0,0,0.077
126,"A tinyurl link takes users to a scamming site promising that users can earn thousands of dollars by becoming a Google ( NASDAQ : GOOG ) Cash advertiser .",-1,0,0,0.402
127,"The company 's profit totaled Ls 578,100 in H1 2007 , down 30.9 % year-on-year .",-1,0,0,0.44
128,"The reduction notice applied to 17 people .",-1,0,0,0
129,"In Finland , the Bank of +_land reports its operating profit fell to EUR 6.1 mn in the second quarter of 2008 from EUR 7.5 mn in the second quarter of 2007 .",-1,0,0,0.44
130,"Nokia shares hit 13.21 euros on Friday , down 50 percent from the start of the year in part because of the slow introduction of touch-screen models .",-1,0.2,0,0.296
131,"Finnish electronics contract manufacturer Scanfil reports net sales of EUR 58.9 mn in the second quarter of 2007 , down from EUR 62.4 mn a year earlier .",-1,0,0,0
132,"The payment of 2.779 million litas in interest on a long-term loan provided by Ragutis ' majority shareholder , Estonia 's A. Le Coq , also added to the losses .",-1,0.2,-1,0.077
133,"Metso Foundries Jyvaskyla , Inc. will begin personnel negotiations on temporary lay-offs and personnel reductions in Jyvaskyla , Finland .",-1,0,0,0
134,"Cramo slipped to a pretax loss of EUR 6.7 million from a pretax profit of EUR 58.9 million .",-1,-0.6,-1,0.153
135,"Operating profit , excluding non-recurring items , totalled EUR 1.0 mn , down from EUR 1.6 mn .",-1,0,-1,0.44
136,"Employing 112 in Finland and 280 abroad , the unit recorded first-quarter 2007 sales of 8.6 mln eur , with an operating loss of 1.6 mln eur .",-1,-0.6,-1,-0.318
137,"The fair value of the company 's investment properties went down to EUR2 .769 bn at the end of September 2009 from EUR2 .878 bn a year earlier .",-1,0.4,1,0.572
138,"Finnish investment group Norvestia Oyj said its net profit fell to 23.5 mln euro $ 30.6 mln in 2006 from 33.5 mln euro $ 43.6 mln in 2005 .",-1,0,0,0.44
139,"In the building and home improvement trade , sales decreased by 6.3 % , totalling EUR 154.1 mn .",-1,0.4,1,0.459
140,"Okmetic expects its net sales for the first half of 2009 to be less than in 2008 .",-1,0,0,0
141,"The airline 's share price closed down slightly at (  x20ac ) 12.51 ( $ 15US .74 ) in Helsinki .",-1,0.2,0,0.296
142,"Subscription sales decreased slightly .",-1,0,0,0
143,"At 12.01 pm , the OMX Helsinki 25 was down 0.66 pct to 3,143.57 and the OMX Helsinki was 0.67 pct lower at 10,530.74 on 253 mln eur turnover .",-1,0,0,-0.296
144,"Asian traffic declined by 3.4 per cent .",-1,0,0,0
145,"In 2009 , Stora Enso 's net loss was EUR 879.7 million compared to EUR 673.4 million in the previous year .",-1,-0.6,-1,-0.318
146,"A total of 140 jobs will be reduced at the Raahe Steel Works .",-1,0,0,0
147,"However , the company saw its net profit for the third quarter down to EUR 1.4 million from EUR 1.5 million for the corresponding period of 2009 .",-1,0,0,0.44
148,"Finnish Scanfil , a contract manufacturer and systems supplier for communication and industrial electronics reports net sales of EUR 108.7 mn in the first half of 2008 , down from EUR 111.1 mn a year earlier .",-1,0,0,0
149,"Applying for summer work is seen as laborious and stressful .",-1,0,-1,-0.511
150,"Only the driver was left in the car with the suspect , who was kidnapped and forced at gunpoint to drive to Durham .",-1,-0.2,-1,-0.637
151,"- The Group 's sales during the period were EUR 37.5 million ( EUR 48.2 million , 1-9/2008 ) and result before taxes was a loss of EUR -3.5 ( +1.2 ) million .",-1,-0.6,-1,-0.318
152,"Operating profit , excluding non-recurring items , totalled EUR 2.2 mn , down from EUR 2.7 mn in the corresponding period in 2008 .",-1,0,-1,0.44
153,"The measures result from weak demand in the shipbuilding industry .",-1,-0.3,-1,-0.527
154,"At the close , the OMX Helsinki 25 was 0.01 pct lower at 3,067.64 points and the OMX Helsinki was down 0.05 pct at 10,321.46 points on over 1.343 bln eur of turnover .",-1,0,0,-0.296
155,"Cencorp 's net sales in the first quarter is estimated to be EUR0.9-1 .2 m , as compared to EUR4 .5 m in the first quarter 2008 .",-1,0,0,0
156,"However , this increases signaling traffic which wastes network resources and allows fewer smartphones to connect .",-1,0,0.5,0
157,"Managing Director 's comments : `` Net sales for the first quarter were notably lower than a year before , especially in Finland , Russia and the Baltic countries .",-1,0,1,-0.296
158,"Paper companies were in negative territories , with Stora Enso R shedding 1.62 pct to 12.73 eur , UPM-Kymmene down 0.80 pct at 18.64 eur and M-real B 0.18 pct lower at 5.57 eur .",-1,-0.4,-1,-0.71
159,"Finnish electronics manufacturing services EMS company Elcoteq SE posted a net loss of 66.4 mln euro $ 91.2 mln for the first half of 2007 , compared to a net profit of 7.1 mln euro $ 9.8 mln for the same period of 2006 .",-1,-0.6,-1,0.153
160,"In Q1 of 2009 , the company 's operating loss totalled EUR 0.3 mn , compared to a profit of EUR 3.6 mn in Q1 of 2008 .",-1,-0.6,-1,0.153
161,"Finnish Suominen Flexible Packaging is cutting 48 jobs in its unit in Tampere and two in Nastola , in Finland .",-1,-0.2,-0.5,0.103
162,"ADP News - Apr 22 , 2009 - Finnish business information systems developer Solteq Oyj HEL : STQ1V said today its net loss widened to EUR 189,000 USD 245,000 for the first quarter of 2009 from EUR 10,000 for the same peri",-1,-0.6,-1,-0.318
163,"GSK announced in November 2008 that it would close its operations in Dartford .",-1,0,0,0
164,"In Q1 of 2009 , Bank of +_land 's net interest income weakened by 10 % to EUR 9.1 mn .",-1,0.2,-1,0.178
165,"Loss for the period totalled EUR 15.6 mn compared to a profit of EUR 6.3 mn in 2008 .",-1,-0.6,-1,0.153
166,"SRV lowered its net sales estimate for the whole of 2008 due to uncertainties in housing sales .",-1,0,-1,-0.44
167,"Operating loss totalled EUR 12.7 mn , compared to a profit of EUR 17.7 mn in the first half of 2008 .",-1,-0.6,-1,0.153
168,"Operating profit was EUR 1.6 mn in 2005 compared to EUR 5.9 mn in 2004 .",-1,0,0,0.44
169,"Finnish power supply solutions and systems provider Efore Oyj said its net loss widened to 3.2 mln euro $ 4.2 mln for the first quarter of fiscal 2006-2007 ending October 31 , 2007 from 900,000 euro $ 1.2 mln for the same period of fiscal 2005-06 .",-1,-0.2,-1,-0.153
170,"In January-November 2009 , the group 's sales totalled EUR 7,801.7 mn , which was a drop of 12.6 % from the same period of 2008 .",-1,-0.2,0,-0.273
171,"`` Small firms are suffering at the moment because they are likely to have money trouble , '' he added .",-1,-0.4,-1,-0.7
172,"According to CEO Matti Perkonoja of the parent company HKScan , the company 's performance in the first quarter of 2010 has remained clearly below the level of the corresponding period in 2009 .",-1,0.2,0,0.402
173,"Operating profit for the 12-month period decreased from EUR17 .9 m while net sales increased from EUR58 .3 m , as compared to 2007 .",-1,0.2,0,0.612
174,"Tornio Works employs 2,300 of whom more than 1,800 have been in the scope of the fixed-period or part-time temporary layoffs in April-October period .",-1,0,-1,0
175,"The EU Commission said earlier it had fined ThyssenKrupp , United Technologies Corp 's Otis , Schindler AG and Kone Oyj a total of 992.3 mln eur for alleged cartel activity in the lift market going back twelve years .",-1,0.2,0,0.421
176,"More than a third of the original participants dropped out due to nausea and other side effects .",-1,0,-1,0.318
177,"Earnings per share ( EPS ) amounted to a loss of EUR0 .38 .",-1,-0.2,-1,-0.026
178,"Operating profit for the 12-month period decreased from EUR5 .4 m while net sales increased from EUR62 .0 m , as compared to the financial year 2004 .",-1,0.2,0,0.612
179,"Finnish glass technology company Glaston Oyj Abp net profit decreased to 2.6 mln euro ( $ 3.8 mln ) for the first nine months of 2007 from 7.8 mln euro ( $ 11.4 mln ) for the same period of 2006 .",-1,0,0,0.44
180,"Group EBIT for the first half was EUR13 .6 m US$ 17.8 m , falling short of the EUR22 .5 m it posted for the same period of 2009 .",-1,-0.2,0,-0.153
181,"Due to the rapid decrease in net sales , personnel reductions have been carried out on a wider scale than initially expected .",-1,0,0,0
182,"Cash flow from operations in January-December 2008 was a negative EUR 18.1 mn compared to EUR 39.0 mn in the corresponding period in 2007 .",-1,-0.4,-1,-0.572
183,"TeliaSonera 's underlying results however included 457 mln skr in positive one-offs , hence the adjusted underlying EBITDA actually amounts to 7.309 bln skr , clearly below expectations , analysts said .",-1,0.3,1,0.743
184,"Diluted earnings per share ( EPS ) declined to EUR 0.78 from EUR 1.76 .",-1,0.2,0,0.296
185,"The OMX Nordic 40 OMXN40 index , comprising the 40 most traded Nordic stocks on the Nasdaq OMX exchange , closed down 0.87 % at 1,064.14 points on Thursday .",-1,0,0,0
186,"The Estonian electronic components factory , Elcoteq , is running out of material because of the closure of air traffic .",-1,0,0,0
187,"The recent troubles simply make NETeller cheaper .",-1,-0.4,0,-0.459
188,"The Baltimore Police and Fire Pension , which has about $ 1.5 billion , lost about $ 3.5 million in Madoff Ponzi scheme .",-1,-0.5,-1,-0.572
189,"Operating profit totaled EUR 6.7 mn , down from EUR 7.2 mn in the corresponding period in 2005 .",-1,0,0,0.44
190,"According to Swedish authorities , traces of the very toxic osmium tetroxide have been found on the coast of Per+Æmeri , the Northernmost part of the Gulf of Bothnia .",-1,0,-1,0
191,"Last year , UPM cut production , closed mills in Finland and slashed 700 jobs .",-1,-0.3,0,-0.459
192,"Kone shares dropped 4.1 percent to  x20ac 43 US$ 55.77 in Helsinki .",-1,0.2,0,0.296
193,"Operating result for the 12-month period decreased from the profit of EUR0 .4 m while turnover decreased from EUR5 .6 m , as compared to 2004 .",-1,0,0,0.44
194,"Operating profit totaled EUR 9.4 mn , down from EUR 11.7 mn in 2004 .",-1,0,0,0.44
195,"As production of other products will continue normally , temporary lay-offs concern simultaneously at most 80 employees .",-1,0,-1,0
196,"( ADPnews ) - Oct 21 , 2009 - Finland-based IT consultancy Tieto Oyj ( HEL : TIE1V ) said today its net profit plunged to EUR 29.4 million ( USD 43.9 m ) for the first nine months of 2009 from EUR 58.7 million for the same period o",-1,0,0,0.44
197,"On top of that , the US Commerce Department published worse-than-expected construction spending figures for November .",-1,0.4,-1,0.202
198,"23 April 2010 - Finnish construction and engineering company Outotec Oyj HEL : OTE1V said today it slipped to a net loss of EUR7 .3 m in the first quarter of 2010 from a net profit of EUR12 .5 m in the corresponding period last year .",-1,-0.6,-1,0.153
199,"Compared with the FTSE 100 index , which rose 94.9 points ( or 1.6 % ) on the day , this was a relative price change of -0.4 % .",-1,0,0,0
200,"The OMX Helsinki index was 0.33 pct lower at 9,364.80 , while the OMX Helsinki CAP portfolio index was down 0.34 pct at 5,029.25 .",-1,0,0,-0.296
201,"Raw materials prices have surged in the past year , fueled in part because of the rapid industrialization of China , India and other developing nations .",-1,0,0,0
202,"Operating profit for the six-month period decreased from EUR21m , while net sales increased from EUR436 .9 m , as compared to the corresponding period in 2007 .",-1,0.2,0,0.612
203,"Finnish IT solutions provider Affecto Oyj HEL : AFE1V said today its slipped to a net loss of EUR 115,000 USD 152,000 in the second quarter of 2010 from a profit of EUR 845,000 in the corresponding period a year earlier .",-1,-0.2,-1,0.318
204,"Altogether Finnair has canceled over 500 flights because of the strike .",-1,-0.2,0,-0.128
205,"Capacity will ease at its Seikku sawmill in Pori and Alholma sawmill in Pietarsaari and result in 60 people being laid off for around six weeks starting mid-May , it said .",-1,0.4,1,0.361
206,"The workforce will be reduced also in the Amsterdam office , in the Netherlands .",-1,0,0,0
207,"Possible personnel reductions concern approximately 104 people .",-1,0,-1,0
208,"Danish company FLSmidth has acknowledged that it has violated a patent held by Finnish Metso .",-1,-0.4,-1,-0.527
209,"`` There 's the issue of thieves stealing them from building sites , '' said Mr Smith .",-1,0,-1,-0.791
210,"The low capacity utilisation rate in steel production considerably increases the fixed costs per unit of steel produced .",-1,0,0,-0.273
211,"The company expects its net sales for the whole 2009 to remain below the 2008 level .",-1,0,0,0
212,"Operating profit totalled EUR 9.0 mn , down from EUR 9.7 mn in the first half of 2008 .",-1,0,0,0.44
213,"Comparable operating profit totaled EUR 4.7 mn , down from EUR 5.1 mn in the corresponding period in 2005 , representing 7.4 % of net sales .",-1,0,0,0.44
214,"Kiosk and cinema operations have suffered , in particular .",-1,0,-1,-0.494
215,"Pretax loss totaled EUR 1.2 mn , down from a profit of EUR 2.1 mn in 2004 .",-1,-0.6,-1,0.153
